path,final_path,source,status,issues,baseline_title,local_title,local_canonical,expected_canonical,local_h1,baseline_h1,jsonld_types
"/prodavnica/ponuda/libela-hsl08040-spirit-40cm-super-ingco","/prodavnica/ponuda/libela-hsl08040-spirit-40cm-super-ingco","sample_product","200","OK","SUPER INGCO Libela HSL08040 Spirit 40cm","SUPER INGCO Libela HSL08040 Spirit 40cm","https://koncarelektro.rs/prodavnica/ponuda/libela-hsl08040-spirit-40cm-super-ingco/","https://koncarelektro.rs/prodavnica/ponuda/libela-hsl08040-spirit-40cm-super-ingco/","Libela HSL08040 Spirit 40cm SUPER INGCO","Libela HSL08040 Spirit 40cm SUPER INGCO","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/ponuda/set-odvijaca-slph-duzi-hksd0248-ingco","/prodavnica/ponuda/set-odvijaca-slph-duzi-hksd0248-ingco","sample_product","200","OK","INGCO Set odvijača HKSD0248 SL+PH duži","INGCO Set odvijača HKSD0248 SL+PH duži","https://koncarelektro.rs/prodavnica/ponuda/set-odvijaca-slph-duzi-hksd0248-ingco/","https://koncarelektro.rs/prodavnica/ponuda/set-odvijaca-slph-duzi-hksd0248-ingco/","Set odvijača SL+PH duži HKSD0248 INGCO","Set odvijača SL+PH duži HKSD0248 INGCO","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/ponuda/stezna-glava-sa-adapterom-kc1301-1-13mm-ingco","/prodavnica/ponuda/stezna-glava-sa-adapterom-kc1301-1-13mm-ingco","sample_product","200","OK","INGCO Stezna glava sa adapterom KC1301.1 13mm","INGCO Stezna glava sa adapterom KC1301.1 13mm","https://koncarelektro.rs/prodavnica/ponuda/stezna-glava-sa-adapterom-kc1301-1-13mm-ingco/","https://koncarelektro.rs/prodavnica/ponuda/stezna-glava-sa-adapterom-kc1301-1-13mm-ingco/","Stezna glava sa adapterom KC1301.1 13mm INGCO","Stezna glava sa adapterom KC1301.1 13mm INGCO","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/rucni-alat-i-pribor/rucni-alat/ingco-kombinovana-klesta-ojacana-200mm-industrial-hhcp28200","/prodavnica/rucni-alat-i-pribor/rucni-alat/ingco-kombinovana-klesta-ojacana-200mm-industrial-hhcp28200","sample_product","200","OK","HHCP28200 kombinovana klešta ojačana 200mm Industrial Ingco","HHCP28200 kombinovana klešta ojačana 200mm Industrial Ingco","https://koncarelektro.rs/prodavnica/rucni-alat-i-pribor/rucni-alat/ingco-kombinovana-klesta-ojacana-200mm-industrial-hhcp28200/","https://koncarelektro.rs/prodavnica/rucni-alat-i-pribor/rucni-alat/ingco-kombinovana-klesta-ojacana-200mm-industrial-hhcp28200/","Ingco kombinovana klešta ojačana 200mm Industrial HHCP28200","Ingco kombinovana klešta ojačana 200mm Industrial HHCP28200","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/ponuda/ingco-pistolj-za-duvanje-guma-atg0601","/prodavnica/ponuda/ingco-pistolj-za-duvanje-guma-atg0601","sample_product","200","OK","INGCO Pistolj za vazduh sa manometrom ATG0601 cena | Kupovina online - Končar Elektro -trgovina elek","INGCO Pistolj za vazduh sa manometrom ATG0601 cena | Kupovina online - Končar Elektro -trgovina elek","https://koncarelektro.rs/prodavnica/ponuda/ingco-pistolj-za-duvanje-guma-atg0601/","https://koncarelektro.rs/prodavnica/ponuda/ingco-pistolj-za-duvanje-guma-atg0601/","","INGCO Pistolj za vazduh sa manometrom ATG0601","Organization+WebSite"
"/prodavnica/ponuda/ingco-set-odvijaca-10-1-hksd1028","/prodavnica/ponuda/ingco-set-odvijaca-10-1-hksd1028","sample_product","200","OK","Ingco set odvijača 10/1 HKSD1028 cena | Kupovina online - Končar Elektro -trgovina električnog, ručn","Ingco set odvijača 10/1 HKSD1028 cena | Kupovina online - Končar Elektro -trgovina električnog, ručn","https://koncarelektro.rs/prodavnica/ponuda/ingco-set-odvijaca-10-1-hksd1028/","https://koncarelektro.rs/prodavnica/ponuda/ingco-set-odvijaca-10-1-hksd1028/","Ingco set odvijača 10/1 HKSD1028","Ingco set odvijača 10/1 HKSD1028","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/rucni-alat-i-pribor/rucni-alat/ingco-kablovi-za-startovanje-hbtcp6008","/prodavnica/rucni-alat-i-pribor/rucni-alat/ingco-kablovi-za-startovanje-hbtcp6008","sample_product","200","OK","INGCO Kablovi za startovanje HBTCP6008 cena | Kupovina online - Končar Elektro -trgovina električnog","INGCO Kablovi za startovanje HBTCP6008 cena | Kupovina online - Končar Elektro -trgovina električnog","https://koncarelektro.rs/prodavnica/rucni-alat-i-pribor/rucni-alat/ingco-kablovi-za-startovanje-hbtcp6008/","https://koncarelektro.rs/prodavnica/rucni-alat-i-pribor/rucni-alat/ingco-kablovi-za-startovanje-hbtcp6008/","INGCO Kablovi za startovanje HBTCP6008","INGCO Kablovi za startovanje HBTCP6008","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/ponuda/elekrticna-stona-testera-ss852-85w-super-ingco","/prodavnica/ponuda/elekrticna-stona-testera-ss852-85w-super-ingco","sample_product","200","OK","SS852 Elekrtična stona testera 85W SUPER INGCO","SS852 Elekrtična stona testera 85W SUPER INGCO","https://koncarelektro.rs/prodavnica/ponuda/elekrticna-stona-testera-ss852-85w-super-ingco/","https://koncarelektro.rs/prodavnica/ponuda/elekrticna-stona-testera-ss852-85w-super-ingco/","Elekrtična stona testera SS852 85W SUPER INGCO","Elekrtična stona testera SS852 85W SUPER INGCO","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/ponuda/akumulatorni-udarni-odvijac-cirli1201","/prodavnica/ponuda/akumulatorni-udarni-odvijac-cirli1201","sample_product","200","OK","Akumulatorski udarni odvijač CIRLI1201 Ingco cena | Kupovina online - Končar Elektro -trgovina elekt","Akumulatorski udarni odvijač CIRLI1201 Ingco cena | Kupovina online - Končar Elektro -trgovina elekt","https://koncarelektro.rs/prodavnica/ponuda/akumulatorni-udarni-odvijac-cirli1201/","https://koncarelektro.rs/prodavnica/ponuda/akumulatorni-udarni-odvijac-cirli1201/","","Akumulatorski udarni odvijač CIRLI1201 Ingco","Organization+WebSite"
"/prodavnica/ponuda/benzinska-gletarica-helikopter-gpt361-2e-91cm-ingco","/prodavnica/ponuda/benzinska-gletarica-helikopter-gpt361-2e-91cm-ingco","sample_product","200","OK","GPT361-2E Benzinska gletarica HELIKOPTER 91cm Ingco","GPT361-2E Benzinska gletarica HELIKOPTER 91cm Ingco","https://koncarelektro.rs/prodavnica/ponuda/benzinska-gletarica-helikopter-gpt361-2e-91cm-ingco/","https://koncarelektro.rs/prodavnica/ponuda/benzinska-gletarica-helikopter-gpt361-2e-91cm-ingco/","Benzinska gletarica HELIKOPTER GPT361-2E 91cm Ingco","Benzinska gletarica HELIKOPTER GPT361-2E 91cm Ingco","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/kosacice-i-trimeri/testera-dodatak-za-trimer-w69-44-cev-28mm-kardan-9-zuba-willtek","/prodavnica/kosacice-i-trimeri/testera-dodatak-za-trimer-w69-44-cev-28mm-kardan-9-zuba-willtek","sample_product","200","OK","W69-44 Testera dodatak za trimer cev 28mm; kardan 9 zuba","W69-44 Testera dodatak za trimer cev 28mm; kardan 9 zuba","https://koncarelektro.rs/prodavnica/kosacice-i-trimeri/testera-dodatak-za-trimer-w69-44-cev-28mm-kardan-9-zuba-willtek/","https://koncarelektro.rs/prodavnica/kosacice-i-trimeri/testera-dodatak-za-trimer-w69-44-cev-28mm-kardan-9-zuba-willtek/","Testera dodatak za trimer W69-44 cev 28mm; kardan 9 zuba WILLTEK","Testera dodatak za trimer W69-44 cev 28mm; kardan 9 zuba WILLTEK","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/ponuda/elektricna-grejalica-90-063-3000w-neo-tools","/prodavnica/ponuda/elektricna-grejalica-90-063-3000w-neo-tools","sample_product","200","OK","90-063 Električna grejalica 3000W NEO TOOLS","90-063 Električna grejalica 3000W NEO TOOLS","https://koncarelektro.rs/prodavnica/ponuda/elektricna-grejalica-90-063-3000w-neo-tools/","https://koncarelektro.rs/prodavnica/ponuda/elektricna-grejalica-90-063-3000w-neo-tools/","Električna grejalica 90-063 3000W NEO TOOLS","Električna grejalica 90-063 3000W NEO TOOLS","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/elektricni-alat/slajferice/pbs12001-elektricna-tracna-brusilica-1200w-ingco","/prodavnica/elektricni-alat/slajferice/pbs12001-elektricna-tracna-brusilica-1200w-ingco","sample_product","200","OK","PBS12001 Električna tračna brusilica 1200W INGCO","PBS12001 Električna tračna brusilica 1200W INGCO","https://koncarelektro.rs/prodavnica/elektricni-alat/slajferice/pbs12001-elektricna-tracna-brusilica-1200w-ingco/","https://koncarelektro.rs/prodavnica/elektricni-alat/slajferice/pbs12001-elektricna-tracna-brusilica-1200w-ingco/","","Električna tračna brusilica PBS12001 1200W INGCO","Organization+WebSite"
"/prodavnica/ponuda/akumulatorska-busilica-odvijac-cidli20608-2x2-0ah-60nm-ingco","/prodavnica/ponuda/akumulatorska-busilica-odvijac-cidli20608-2x2-0ah-60nm-ingco","sample_product","200","OK","CIDLI20608 Akumulatorska bušilica odvijač 2x2.0Ah 60NM INGCO","CIDLI20608 Akumulatorska bušilica odvijač 2x2.0Ah 60NM INGCO","https://koncarelektro.rs/prodavnica/ponuda/akumulatorska-busilica-odvijac-cidli20608-2x2-0ah-60nm-ingco/","https://koncarelektro.rs/prodavnica/ponuda/akumulatorska-busilica-odvijac-cidli20608-2x2-0ah-60nm-ingco/","Akumulatorska bušilica odvijač CIDLI20608 2&amp;#215;2.0Ah 60NM INGCO","Akumulatorska bušilica odvijač CIDLI20608 2&#215;2.0Ah 60NM INGCO","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/elektricni-alat/diht-plm1800-330mm-1500w-scheppach","/prodavnica/elektricni-alat/diht-plm1800-330mm-1500w-scheppach","sample_product","200","OK","Scheppach Diht PLM1800 330mm 1500W","Scheppach Diht PLM1800 330mm 1500W","https://koncarelektro.rs/prodavnica/elektricni-alat/diht-plm1800-330mm-1500w-scheppach/","https://koncarelektro.rs/prodavnica/elektricni-alat/diht-plm1800-330mm-1500w-scheppach/","Diht PLM1800 330mm 1500W Scheppach","Diht PLM1800 330mm 1500W Scheppach","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/kosacice-i-trimeri-dobra/benzinske-kosacice/ingco-benzinska-kosacica-3-5kw-glm196202","/prodavnica/kosacice-i-trimeri-dobra/benzinske-kosacice/ingco-benzinska-kosacica-3-5kw-glm196202","sample_product","200","OK","Ingco benzinska kosačica samohodna 3.5kW GLM196202 cena | Kupovina online - Končar Elektro -trgovina","Ingco benzinska kosačica samohodna 3.5kW GLM196202 cena | Kupovina online - Končar Elektro -trgovina","https://koncarelektro.rs/prodavnica/kosacice-i-trimeri-dobra/benzinske-kosacice/ingco-benzinska-kosacica-3-5kw-glm196202/","https://koncarelektro.rs/prodavnica/kosacice-i-trimeri-dobra/benzinske-kosacice/ingco-benzinska-kosacica-3-5kw-glm196202/","","Ingco benzinska kosačica samohodna 3.5kW GLM196202","Organization+WebSite"
"/prodavnica/ponuda/okrugla-trimerska-nit-als2001-120m-2mm-super-ingco","/prodavnica/ponuda/okrugla-trimerska-nit-als2001-120m-2mm-super-ingco","sample_product","200","OK","ALS2001 Okrugla trimerska nit 120m 2mm SUPER INGCO","ALS2001 Okrugla trimerska nit 120m 2mm SUPER INGCO","https://koncarelektro.rs/prodavnica/ponuda/okrugla-trimerska-nit-als2001-120m-2mm-super-ingco/","https://koncarelektro.rs/prodavnica/ponuda/okrugla-trimerska-nit-als2001-120m-2mm-super-ingco/","Okrugla trimerska nit ALS2001 120m 2mm SUPER INGCO","Okrugla trimerska nit ALS2001 120m 2mm SUPER INGCO","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/ponuda/gbc5624411-benzinski-trimer-24-kw-ingco","/prodavnica/ponuda/gbc5624411-benzinski-trimer-24-kw-ingco","sample_product","200","OK","GBC5624411 Benzinski trimer za travu 2,4 KW INGCO","GBC5624411 Benzinski trimer za travu 2,4 KW INGCO","https://koncarelektro.rs/prodavnica/ponuda/gbc5624411-benzinski-trimer-24-kw-ingco/","https://koncarelektro.rs/prodavnica/ponuda/gbc5624411-benzinski-trimer-24-kw-ingco/","","Benzinski trimer za travu GBC5624411 3,8 KS INGCO","Organization+WebSite"
"/prodavnica/akumulatorski-alat/akumulatorski-udarni-zavrtaci/ingco-aku-udarni-odvijac-ciwli2001-prihvat-1-2","/prodavnica/akumulatorski-alat/akumulatorski-udarni-zavrtaci/ingco-aku-udarni-odvijac-ciwli2001-prihvat-1-2","sample_product","200","OK","INGCO Aku udarni odvijač CIWLI2001, prihvat 1/2 cena | Kupovina online - Končar Elektro -trgovina el","INGCO Aku udarni odvijač CIWLI2001, prihvat 1/2 cena | Kupovina online - Končar Elektro -trgovina el","https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorski-udarni-zavrtaci/ingco-aku-udarni-odvijac-ciwli2001-prihvat-1-2/","https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorski-udarni-zavrtaci/ingco-aku-udarni-odvijac-ciwli2001-prihvat-1-2/","INGCO Aku udarni odvijač CIWLI2001, prihvat 1/2","INGCO Aku udarni odvijač CIWLI2001, prihvat 1/2","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/rucni-alat-i-pribor/rucni-alat/setovi-alata-i-kljuceva/ingco-8-delni-set-kljuceva-sa-fleksibilnom-racnom-hkspar1083","/prodavnica/rucni-alat-i-pribor/rucni-alat/setovi-alata-i-kljuceva/ingco-8-delni-set-kljuceva-sa-fleksibilnom-racnom-hkspar1083","sample_product","200","OK","Ingco 8 delni set ključeva sa fleksibilnom račnom HKSPAR1083 cena | Kupovina online - Končar Elektro","Ingco 8 delni set ključeva sa fleksibilnom račnom HKSPAR1083 cena | Kupovina online - Končar Elektro","https://koncarelektro.rs/prodavnica/rucni-alat-i-pribor/rucni-alat/setovi-alata-i-kljuceva/ingco-8-delni-set-kljuceva-sa-fleksibilnom-racnom-hkspar1083/","https://koncarelektro.rs/prodavnica/rucni-alat-i-pribor/rucni-alat/setovi-alata-i-kljuceva/ingco-8-delni-set-kljuceva-sa-fleksibilnom-racnom-hkspar1083/","Ingco 8 delni set ključeva sa fleksibilnom račnom HKSPAR1083","Ingco 8 delni set ključeva sa fleksibilnom račnom HKSPAR1083","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/htz-oprema/ostalo/ingco-infracrveni-termometar-hit0155026","/prodavnica/htz-oprema/ostalo/ingco-infracrveni-termometar-hit0155026","sample_product","200","OK","Ingco Infracrveni termometar HIT0155026 cena | Kupovina online - Končar Elektro -trgovina električno","Ingco Infracrveni termometar HIT0155026 cena | Kupovina online - Končar Elektro -trgovina električno","https://koncarelektro.rs/prodavnica/htz-oprema/ostalo/ingco-infracrveni-termometar-hit0155026/","https://koncarelektro.rs/prodavnica/htz-oprema/ostalo/ingco-infracrveni-termometar-hit0155026/","Ingco Infracrveni termometar HIT0155026","Ingco Infracrveni termometar HIT0155026","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/ponuda/akumulatorska-vibro-igla-ccvli202301-solo-super-ingco","/prodavnica/ponuda/akumulatorska-vibro-igla-ccvli202301-solo-super-ingco","sample_product","200","OK","SUPER INGCO Akumulatorska vibro igla CCVLI202301 Solo","SUPER INGCO Akumulatorska vibro igla CCVLI202301 Solo","https://koncarelektro.rs/prodavnica/ponuda/akumulatorska-vibro-igla-ccvli202301-solo-super-ingco/","https://koncarelektro.rs/prodavnica/ponuda/akumulatorska-vibro-igla-ccvli202301-solo-super-ingco/","Akumulatorska vibro igla CCVLI202301 Solo SUPER INGCO","Akumulatorska vibro igla CCVLI202301 Solo SUPER INGCO","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/kompresori-i-pneumatski-alati/vazdusni-tihi-kompresor-te-ac-6-silent-4020600-6l-einhell","/prodavnica/kompresori-i-pneumatski-alati/vazdusni-tihi-kompresor-te-ac-6-silent-4020600-6l-einhell","sample_product","200","OK","TE-AC 6 SILENT Vazdušni tihi kompresor (4020600) 6l Einhell","TE-AC 6 SILENT Vazdušni tihi kompresor (4020600) 6l Einhell","https://koncarelektro.rs/prodavnica/kompresori-i-pneumatski-alati/vazdusni-tihi-kompresor-te-ac-6-silent-4020600-6l-einhell/","https://koncarelektro.rs/prodavnica/kompresori-i-pneumatski-alati/vazdusni-tihi-kompresor-te-ac-6-silent-4020600-6l-einhell/","Vazdušni tihi kompresor TE-AC 6 SILENT (4020600) 6l Einhell","Vazdušni tihi kompresor TE-AC 6 SILENT (4020600) 6l Einhell","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/pumpe-za-vodu/potopna-pumpa-za-cistu-vodu-rd-wp33-280w-070140","/prodavnica/pumpe-za-vodu/potopna-pumpa-za-cistu-vodu-rd-wp33-280w-070140","sample_product","200","OK","RD-WP33 Potopna pumpa za čistu vodu 280W (070140)","RD-WP33 Potopna pumpa za čistu vodu 280W (070140)","https://koncarelektro.rs/prodavnica/pumpe-za-vodu/potopna-pumpa-za-cistu-vodu-rd-wp33-280w-070140/","https://koncarelektro.rs/prodavnica/pumpe-za-vodu/potopna-pumpa-za-cistu-vodu-rd-wp33-280w-070140/","Potopna pumpa za čistu vodu RD-WP33 280W (070140)","Potopna pumpa za čistu vodu RD-WP33 280W (070140)","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/rucni-alat-i-pribor/torba-za-alat-16-25-dzepova-htbg06","/prodavnica/rucni-alat-i-pribor/torba-za-alat-16-25-dzepova-htbg06","sample_product","200","OK","Ingco torba za alat 16” + 25 džepova HTBG06 cena | Kupovina online - Končar Elektro -trgovina elektr","Ingco torba za alat 16” + 25 džepova HTBG06 cena | Kupovina online - Končar Elektro -trgovina elektr","https://koncarelektro.rs/prodavnica/rucni-alat-i-pribor/torba-za-alat-16-25-dzepova-htbg06/","https://koncarelektro.rs/prodavnica/rucni-alat-i-pribor/torba-za-alat-16-25-dzepova-htbg06/","","Ingco torba za alat 16” + 25 džepova HTBG06","Organization+WebSite"
"/prodavnica/kompresori-i-pneumatski-alati/pneumatski-alati-i-pribor/pneumatski-pistolj-za-izduvavanje-awg1001-super-ingco","/prodavnica/kompresori-i-pneumatski-alati/pneumatski-alati-i-pribor/pneumatski-pistolj-za-izduvavanje-awg1001-super-ingco","sample_product","200","OK","Pneumatski pištolj za izduvavanje AWG1001 SUPER INGCO","Pneumatski pištolj za izduvavanje AWG1001 SUPER INGCO","https://koncarelektro.rs/prodavnica/kompresori-i-pneumatski-alati/pneumatski-alati-i-pribor/pneumatski-pistolj-za-izduvavanje-awg1001-super-ingco/","https://koncarelektro.rs/prodavnica/kompresori-i-pneumatski-alati/pneumatski-alati-i-pribor/pneumatski-pistolj-za-izduvavanje-awg1001-super-ingco/","Pneumatski pištolj za izduvavanje AWG1001 SUPER INGCO","Pneumatski pištolj za izduvavanje AWG1001 SUPER INGCO","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-udarna-busilica-odvijac-18v-dhp485z-makita","/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-udarna-busilica-odvijac-18v-dhp485z-makita","sample_product","200","OK","udarna bušilica DHP485Z MAKITA 18V Akumulatorska SOLO","udarna bušilica DHP485Z MAKITA 18V Akumulatorska SOLO","https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-udarna-busilica-odvijac-18v-dhp485z-makita/","https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-udarna-busilica-odvijac-18v-dhp485z-makita/","","Akumulatorska udarna bušilica 18V DHP485Z MAKITA SOLO","Organization+WebSite"
"/prodavnica/akumulatorski-alat/akumulatorski-udarni-zavrtaci/akumulatorski-udarni-odvijac-dtd152z-18v-makita","/prodavnica/akumulatorski-alat/akumulatorski-udarni-zavrtaci/akumulatorski-udarni-odvijac-dtd152z-18v-makita","sample_product","200","OK","udarni odvijač Akumulatorski DTD152Z 18V MAKITA","udarni odvijač Akumulatorski DTD152Z 18V MAKITA","https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorski-udarni-zavrtaci/akumulatorski-udarni-odvijac-dtd152z-18v-makita/","https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorski-udarni-zavrtaci/akumulatorski-udarni-odvijac-dtd152z-18v-makita/","Akumulatorski udarni odvijač DTD152Z 18V MAKITA","Akumulatorski udarni odvijač DTD152Z 18V MAKITA","BreadcrumbList+Organization+Product+WebSite"
"/prodavnica/elektricni-alat/busilice/elektricna-udarna-busilica-720w-hp2051h","/prodavnica/elektricni-alat/busilice/elektricna-udarna-busilica-720w-hp2051h","sample_product","200","OK","HP2051H MAKITA električna bušilica udarna Vibraciona 720W","HP2051H MAKITA električna bušilica udarna Vibraciona 720W","https://koncarelektro.rs/prodavnica/elektricni-alat/busilice/elektricna-udarna-busilica-720w-hp2051h/","https://koncarelektro.rs/prodavnica/elektricni-alat/busilice/elektricna-udarna-busilica-720w-hp2051h/","","Vibraciona električna udarna bušilica 720W HP2051H MAKITA","Organization+WebSite"
"/prodavnica/elektricni-alat/glodalice-frezeri/makita-glodalica-710w-rt0702c","/prodavnica/elektricni-alat/glodalice-frezeri/makita-glodalica-710w-rt0702c","sample_product","200","OK","RT0702C Makita Električna glodalica - frezer 710W;","RT0702C Makita Električna glodalica - frezer 710W;","https://koncarelektro.rs/prodavnica/elektricni-alat/glodalice-frezeri/makita-glodalica-710w-rt0702c/","https://koncarelektro.rs/prodavnica/elektricni-alat/glodalice-frezeri/makita-glodalica-710w-rt0702c/","","Električna glodalica &#8211; frezer RT0702C 710W; Makita","Organization+WebSite"
"/product-category/kosacice-i-trimeri-dobra/akumulatorske-kosacice","/product-category/kosacice-i-trimeri-dobra/akumulatorske-kosacice","sample_category","200","OK","Akumulatorske kosačice - Končar Elektro -trgovina električnog, ručnog alata i pribora","Akumulatorske kosačice - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/product-category/kosacice-i-trimeri-dobra/akumulatorske-kosacice/","https://koncarelektro.rs/product-category/kosacice-i-trimeri-dobra/akumulatorske-kosacice/","AKUMULATORSKE KOSACICE","Akumulatorske kosačice","BreadcrumbList+Organization+WebSite"
"/product-category/poljoprivredni-alati-i-oprema/motorni-busaci","/product-category/poljoprivredni-alati-i-oprema/motorni-busaci","sample_category","200","OK","Motorni bušači - Končar Elektro -trgovina električnog, ručnog alata i pribora","Motorni bušači - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/product-category/poljoprivredni-alati-i-oprema/motorni-busaci/","https://koncarelektro.rs/product-category/poljoprivredni-alati-i-oprema/motorni-busaci/","MOTORNI BUŠAČI","Motorni bušači","BreadcrumbList+Organization+WebSite"
"/product-category/nesortirano","/product-category/nesortirano","sample_category","200","OK","Nesortirano - Končar Elektro -trgovina električnog, ručnog alata i pribora","Nesortirano - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/product-category/nesortirano/","https://koncarelektro.rs/product-category/nesortirano/","","Nesortirano","BreadcrumbList+Organization+WebSite"
"/product-category/elektricni-alat/busilice","/product-category/elektricni-alat/busilice","sample_category","200","OK","Bušilice - Končar Elektro -trgovina električnog, ručnog alata i pribora","Bušilice - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/product-category/elektricni-alat/busilice/","https://koncarelektro.rs/product-category/elektricni-alat/busilice/","BUSILICE","Bušilice","BreadcrumbList+Organization+WebSite"
"/proizvodjac/bosch-professional","/proizvodjac/bosch-professional","sample_taxonomy","200","OK","BOSCH Professional Alati i oprema najbolje cene!","BOSCH Professional Alati i oprema najbolje cene!","https://koncarelektro.rs/proizvodjac/bosch-professional/","https://koncarelektro.rs/proizvodjac/bosch-professional/","Bosch Professional","BOSCH","Organization+WebSite"
"/proizvodjac/agm","/proizvodjac/agm","sample_taxonomy","200","OK","AGM alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","AGM alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/proizvodjac/agm/","https://koncarelektro.rs/proizvodjac/agm/","Agm","AGM","Organization+WebSite"
"/proizvodjac/castelgarden","/proizvodjac/castelgarden","sample_taxonomy","200","OK","CASTELGARDEN alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribo","CASTELGARDEN alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribo","https://koncarelektro.rs/proizvodjac/castelgarden/","https://koncarelektro.rs/proizvodjac/castelgarden/","CastelGarden","CASTELGARDEN","Organization+WebSite"
"/proizvodjac/harvest","/proizvodjac/harvest","sample_taxonomy","200","OK","HARVEST alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","HARVEST alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/proizvodjac/harvest/","https://koncarelektro.rs/proizvodjac/harvest/","Harvest","HARVEST","Organization+WebSite"
"/proizvodjac/lynx","/proizvodjac/lynx","sample_taxonomy","200","OK","LYNX alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","LYNX alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/proizvodjac/lynx/","https://koncarelektro.rs/proizvodjac/lynx/","Lynx","LYNX","Organization+WebSite"
"/proizvodjac/rem-power","/proizvodjac/rem-power","sample_taxonomy","200","OK","REM POWER alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","REM POWER alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/proizvodjac/rem-power/","https://koncarelektro.rs/proizvodjac/rem-power/","Rem Power","REM POWER","Organization+WebSite"
"/proizvodjac/weibang","/proizvodjac/weibang","sample_taxonomy","200","OK","WEIBANG alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","WEIBANG alati – Najpovoljnije cene | Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/proizvodjac/weibang/","https://koncarelektro.rs/proizvodjac/weibang/","Weibang","WEIBANG","Organization+WebSite"
"/snaga/1050w","/pretraga","sample_taxonomy","200","OK","1050W - Končar Elektro -trgovina električnog, ručnog alata i pribora","Pretraga proizvoda - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/pretraga/","https://koncarelektro.rs/pretraga/","1050w","1050W","Organization+WebSite"
"/snaga/1500w","/pretraga","sample_taxonomy","200","OK","1500W - Končar Elektro -trgovina električnog, ručnog alata i pribora","Pretraga proizvoda - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/pretraga/","https://koncarelektro.rs/pretraga/","1500w","1500W","Organization+WebSite"
"/snaga/230-v","/pretraga","sample_taxonomy","200","OK","230 V - Končar Elektro -trgovina električnog, ručnog alata i pribora","Pretraga proizvoda - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/pretraga/","https://koncarelektro.rs/pretraga/","230 V","230 V","Organization+WebSite"
"/snaga/400w","/pretraga","sample_taxonomy","200","OK","400W - Končar Elektro -trgovina električnog, ručnog alata i pribora","Pretraga proizvoda - Končar Elektro -trgovina električnog, ručnog alata i pribora","https://koncarelektro.rs/pretraga/","https://koncarelektro.rs/pretraga/","400w","400W","Organization+WebSite"
